sampleID	plate_number	well_name	plate_row	plate_column	treatment	Ab_name	normalised_counts
plate_8_199	plate_8	199	E	1	ip70S6K_EGF	H3-p	283
plate_9_199	plate_9	199	E	1	iRSK_EGF	H3-p	228
plate_11_197	plate_11	197	D	11	No_EGF	H3-p	130.5
plate_13_197	plate_13	197	D	11	iRSK_EGF	H3-p	217
plate_2_197	plate_2	197	D	11	No_EGF	H3-p	264
plate_4_197	plate_4	197	D	11	ip70S6K_EGF	H3-p	428
plate_6_197	plate_6	197	D	11	iRSK_EGF	H3-p	209
plate_7_197	plate_7	197	D	11	iRSK_EGF	H3-p	244
plate_8_197	plate_8	197	D	11	No_EGF	H3-p	309
plate_9_197	plate_9	197	D	11	EGF	H3-p	250
plate_10_229	plate_10	229	G	7	iRSK_EGF	H3-p	261
plate_11_229	plate_11	229	G	7	No_EGF	H3-p	253.5
plate_12_229	plate_12	229	G	7	No_EGF	H3-p	244
plate_2_229	plate_2	229	G	7	iRSK_EGF	H3-p	204
plate_3_229	plate_3	229	G	7	EGF	H3-p	239
plate_4_229	plate_4	229	G	7	No_EGF	H3-p	112
plate_6_229	plate_6	229	G	7	iRSK_EGF	H3-p	171
plate_7_229	plate_7	229	G	7	ip70S6K_EGF	H3-p	268
plate_9_229	plate_9	229	G	7	EGF	H3-p	237
plate_10_233	plate_10	233	G	11	No_EGF	H3-p	249
plate_3_233	plate_3	233	G	11	ip70S6K_EGF	H3-p	241
plate_4_233	plate_4	233	G	11	iRSK_EGF	H3-p	189
plate_6_233	plate_6	233	G	11	No_EGF	H3-p	243
plate_9_233	plate_9	233	G	11	EGF	H3-p	225
plate_10_242	plate_10	242	H	8	ip70S6K_EGF	H3-p	213
plate_12_242	plate_12	242	H	8	No_EGF	H3-p	238
plate_13_242	plate_13	242	H	8	EGF	H3-p	186
plate_2_242	plate_2	242	H	8	EGF	H3-p	228
plate_4_242	plate_4	242	H	8	No_EGF	H3-p	185
plate_6_242	plate_6	242	H	8	EGF	H3-p	229
plate_9_242	plate_9	242	H	8	No_EGF	H3-p	202
plate_10_234	plate_10	234	G	12	EGF	H3-p	224
plate_12_234	plate_12	234	G	12	ip70S6K_EGF	H3-p	321
plate_2_234	plate_2	234	G	12	EGF	H3-p	246
plate_3_234	plate_3	234	G	12	EGF	H3-p	277
plate_4_234	plate_4	234	G	12	EGF	H3-p	306
plate_6_234	plate_6	234	G	12	ip70S6K_EGF	H3-p	201
plate_8_234	plate_8	234	G	12	No_EGF	H3-p	440
plate_10_193	plate_10	193	D	7	EGF	H3-p	209
plate_11_193	plate_11	193	D	7	ip70S6K_EGF	H3-p	245.5
plate_12_193	plate_12	193	D	7	ip70S6K_EGF	H3-p	277
plate_13_193	plate_13	193	D	7	iRSK_EGF	H3-p	225
plate_2_193	plate_2	193	D	7	ip70S6K_EGF	H3-p	233
plate_3_193	plate_3	193	D	7	EGF	H3-p	181
plate_4_193	plate_4	193	D	7	No_EGF	H3-p	160
plate_6_193	plate_6	193	D	7	ip70S6K_EGF	H3-p	228
plate_7_193	plate_7	193	D	7	iRSK_EGF	H3-p	207
plate_8_193	plate_8	193	D	7	No_EGF	H3-p	262
plate_10_171	plate_10	171	B	9	ip70S6K_EGF	MKK3-6-p	105
plate_12_171	plate_12	171	B	9	No_EGF	MKK3-6-p	99
plate_13_171	plate_13	171	B	9	No_EGF	MKK3-6-p	100
plate_2_171	plate_2	171	B	9	ip70S6K_EGF	MKK3-6-p	138.5
plate_3_171	plate_3	171	B	9	iRSK_EGF	MKK3-6-p	103
plate_6_171	plate_6	171	B	9	EGF	MKK3-6-p	132
plate_8_171	plate_8	171	B	9	ip70S6K_EGF	MKK3-6-p	132
plate_9_171	plate_9	171	B	9	No_EGF	MKK3-6-p	135
plate_10_169	plate_10	169	B	7	EGF	MKK3-6-p	119
plate_11_169	plate_11	169	B	7	EGF	MKK3-6-p	130.5
plate_12_169	plate_12	169	B	7	No_EGF	MKK3-6-p	105
plate_13_169	plate_13	169	B	7	No_EGF	MKK3-6-p	146
plate_2_169	plate_2	169	B	7	EGF	MKK3-6-p	142.5
plate_3_169	plate_3	169	B	7	ip70S6K_EGF	MKK3-6-p	153
plate_4_169	plate_4	169	B	7	ip70S6K_EGF	MKK3-6-p	142
plate_9_169	plate_9	169	B	7	EGF	MKK3-6-p	137
plate_10_172	plate_10	172	B	10	No_EGF	MKK3-6-p	103
plate_13_172	plate_13	172	B	10	iRSK_EGF	MKK3-6-p	150
plate_2_172	plate_2	172	B	10	No_EGF	MKK3-6-p	122.5
plate_3_172	plate_3	172	B	10	ip70S6K_EGF	MKK3-6-p	232
plate_4_172	plate_4	172	B	10	No_EGF	MKK3-6-p	113
plate_6_172	plate_6	172	B	10	ip70S6K_EGF	MKK3-6-p	145
plate_7_172	plate_7	172	B	10	No_EGF	MKK3-6-p	131
plate_8_172	plate_8	172	B	10	iRSK_EGF	MKK3-6-p	120
plate_11_186	plate_11	186	C	12	ip70S6K_EGF	MKK3-6-p	149.5
plate_12_186	plate_12	186	C	12	ip70S6K_EGF	MKK3-6-p	193
plate_3_186	plate_3	186	C	12	No_EGF	MKK3-6-p	107
plate_4_186	plate_4	186	C	12	ip70S6K_EGF	MKK3-6-p	181
plate_6_186	plate_6	186	C	12	EGF	MKK3-6-p	130
plate_7_186	plate_7	186	C	12	EGF	MKK3-6-p	135
plate_8_186	plate_8	186	C	12	No_EGF	MKK3-6-p	112
plate_9_186	plate_9	186	C	12	iRSK_EGF	MKK3-6-p	106
plate_10_156	plate_10	156	A	6	ip70S6K_EGF	MKK3-6-p	137
plate_2_156	plate_2	156	A	6	EGF	MKK3-6-p	119.5
plate_4_156	plate_4	156	A	6	ip70S6K_EGF	MKK3-6-p	178
plate_6_156	plate_6	156	A	6	EGF	MKK3-6-p	134
plate_8_156	plate_8	156	A	6	EGF	MKK3-6-p	118
plate_9_156	plate_9	156	A	6	iRSK_EGF	MKK3-6-p	202
plate_10_154	plate_10	154	A	4	ip70S6K_EGF	MKK3-6-p	199
plate_12_154	plate_12	154	A	4	ip70S6K_EGF	MKK3-6-p	152
plate_13_154	plate_13	154	A	4	ip70S6K_EGF	MKK3-6-p	133
plate_2_154	plate_2	154	A	4	EGF	MKK3-6-p	143.5
plate_3_154	plate_3	154	A	4	ip70S6K_EGF	MKK3-6-p	162
plate_4_154	plate_4	154	A	4	EGF	MKK3-6-p	125
plate_6_154	plate_6	154	A	4	ip70S6K_EGF	MKK3-6-p	124
plate_7_154	plate_7	154	A	4	iRSK_EGF	MKK3-6-p	179
plate_8_154	plate_8	154	A	4	iRSK_EGF	MKK3-6-p	126
plate_9_154	plate_9	154	A	4	iRSK_EGF	MKK3-6-p	106
plate_13_155	plate_13	155	A	5	iRSK_EGF	MKK3-6-p	152
plate_3_155	plate_3	155	A	5	ip70S6K_EGF	MKK3-6-p	141
plate_8_155	plate_8	155	A	5	ip70S6K_EGF	MKK3-6-p	126
plate_10_174	plate_10	174	B	12	ip70S6K_EGF	MKK3-6-p	116
plate_11_174	plate_11	174	B	12	No_EGF	MKK3-6-p	115.5
plate_2_174	plate_2	174	B	12	ip70S6K_EGF	MKK3-6-p	119.5
plate_3_174	plate_3	174	B	12	No_EGF	MKK3-6-p	116
plate_6_174	plate_6	174	B	12	ip70S6K_EGF	MKK3-6-p	117
plate_7_174	plate_7	174	B	12	ip70S6K_EGF	MKK3-6-p	170
plate_8_174	plate_8	174	B	12	iRSK_EGF	MKK3-6-p	104
plate_9_174	plate_9	174	B	12	ip70S6K_EGF	MKK3-6-p	150
plate_10_183	plate_10	183	C	9	No_EGF	MKK3-6-p	115
plate_11_183	plate_11	183	C	9	EGF	MKK3-6-p	144.5
plate_12_183	plate_12	183	C	9	No_EGF	MKK3-6-p	149
plate_13_183	plate_13	183	C	9	EGF	MKK3-6-p	209
plate_2_183	plate_2	183	C	9	iRSK_EGF	MKK3-6-p	127.5
plate_3_183	plate_3	183	C	9	iRSK_EGF	MKK3-6-p	139
plate_4_183	plate_4	183	C	9	ip70S6K_EGF	MKK3-6-p	140
plate_6_183	plate_6	183	C	9	ip70S6K_EGF	MKK3-6-p	141
plate_7_183	plate_7	183	C	9	ip70S6K_EGF	MKK3-6-p	136
plate_8_183	plate_8	183	C	9	ip70S6K_EGF	MKK3-6-p	150
plate_9_183	plate_9	183	C	9	EGF	MKK3-6-p	269
plate_10_151	plate_10	151	A	1	iRSK_EGF	MKK3-6-p	148
plate_11_151	plate_11	151	A	1	ip70S6K_EGF	MKK3-6-p	152.5
plate_13_151	plate_13	151	A	1	EGF	MKK3-6-p	115
plate_2_151	plate_2	151	A	1	ip70S6K_EGF	MKK3-6-p	169.5
plate_3_151	plate_3	151	A	1	ip70S6K_EGF	MKK3-6-p	162
plate_6_151	plate_6	151	A	1	ip70S6K_EGF	MKK3-6-p	113
plate_7_151	plate_7	151	A	1	EGF	MKK3-6-p	104
plate_8_151	plate_8	151	A	1	EGF	MKK3-6-p	109
plate_9_151	plate_9	151	A	1	No_EGF	MKK3-6-p	133
plate_10_190	plate_10	190	D	4	No_EGF	MKK3-6-p	97
plate_11_190	plate_11	190	D	4	No_EGF	MKK3-6-p	104.5
plate_12_190	plate_12	190	D	4	ip70S6K_EGF	MKK3-6-p	164
plate_2_190	plate_2	190	D	4	iRSK_EGF	MKK3-6-p	149.5
plate_3_190	plate_3	190	D	4	EGF	MKK3-6-p	113
plate_4_190	plate_4	190	D	4	iRSK_EGF	MKK3-6-p	109
plate_7_190	plate_7	190	D	4	EGF	MKK3-6-p	130
plate_9_190	plate_9	190	D	4	EGF	MKK3-6-p	186
plate_10_173	plate_10	173	B	11	No_EGF	MKK3-6-p	116
plate_13_173	plate_13	173	B	11	iRSK_EGF	MKK3-6-p	119
plate_4_173	plate_4	173	B	11	EGF	MKK3-6-p	142
plate_10_187	plate_10	187	D	1	iRSK_EGF	MKK3-6-p	109
plate_12_187	plate_12	187	D	1	No_EGF	MKK3-6-p	143
plate_13_187	plate_13	187	D	1	ip70S6K_EGF	MKK3-6-p	144
plate_2_187	plate_2	187	D	1	EGF	MKK3-6-p	112.5
plate_4_187	plate_4	187	D	1	EGF	MKK3-6-p	148
plate_6_187	plate_6	187	D	1	iRSK_EGF	MKK3-6-p	99
plate_8_187	plate_8	187	D	1	EGF	MKK3-6-p	180
plate_11_178	plate_11	178	C	4	No_EGF	MKK3-6-p	116.5
plate_12_178	plate_12	178	C	4	ip70S6K_EGF	MKK3-6-p	131
plate_3_178	plate_3	178	C	4	EGF	MKK3-6-p	124
plate_4_178	plate_4	178	C	4	ip70S6K_EGF	MKK3-6-p	110
plate_6_178	plate_6	178	C	4	iRSK_EGF	MKK3-6-p	121
plate_7_178	plate_7	178	C	4	ip70S6K_EGF	MKK3-6-p	150
plate_8_178	plate_8	178	C	4	EGF	MKK3-6-p	142
plate_10_168	plate_10	168	B	6	iRSK_EGF	MKK3-6-p	118
plate_11_168	plate_11	168	B	6	No_EGF	MKK3-6-p	120.5
plate_13_168	plate_13	168	B	6	ip70S6K_EGF	MKK3-6-p	115
plate_2_168	plate_2	168	B	6	No_EGF	MKK3-6-p	119.5
plate_3_168	plate_3	168	B	6	No_EGF	MKK3-6-p	128
plate_4_168	plate_4	168	B	6	ip70S6K_EGF	MKK3-6-p	130
plate_6_168	plate_6	168	B	6	iRSK_EGF	MKK3-6-p	108
plate_7_168	plate_7	168	B	6	ip70S6K_EGF	MKK3-6-p	153
plate_9_168	plate_9	168	B	6	iRSK_EGF	MKK3-6-p	123
plate_11_185	plate_11	185	C	11	iRSK_EGF	MKK3-6-p	100.5
plate_12_185	plate_12	185	C	11	EGF	MKK3-6-p	151
plate_13_185	plate_13	185	C	11	No_EGF	MKK3-6-p	150
plate_3_185	plate_3	185	C	11	iRSK_EGF	MKK3-6-p	151
plate_4_185	plate_4	185	C	11	EGF	MKK3-6-p	110
plate_6_185	plate_6	185	C	11	iRSK_EGF	MKK3-6-p	98
plate_8_185	plate_8	185	C	11	iRSK_EGF	MKK3-6-p	123
plate_10_157	plate_10	157	A	7	EGF	MKK3-6-p	131
plate_11_157	plate_11	157	A	7	EGF	MKK3-6-p	146.5
plate_12_157	plate_12	157	A	7	EGF	MKK3-6-p	118
plate_13_157	plate_13	157	A	7	No_EGF	MKK3-6-p	163
plate_3_157	plate_3	157	A	7	iRSK_EGF	MKK3-6-p	117
plate_4_157	plate_4	157	A	7	ip70S6K_EGF	MKK3-6-p	144
plate_6_157	plate_6	157	A	7	EGF	MKK3-6-p	124
plate_7_157	plate_7	157	A	7	iRSK_EGF	MKK3-6-p	131
plate_8_157	plate_8	157	A	7	EGF	MKK3-6-p	100
plate_10_181	plate_10	181	C	7	No_EGF	MKK3-6-p	109
plate_12_181	plate_12	181	C	7	ip70S6K_EGF	MKK3-6-p	162
plate_3_181	plate_3	181	C	7	iRSK_EGF	MKK3-6-p	153
plate_4_181	plate_4	181	C	7	No_EGF	MKK3-6-p	117
plate_6_181	plate_6	181	C	7	EGF	MKK3-6-p	141
plate_7_181	plate_7	181	C	7	No_EGF	MKK3-6-p	85
plate_9_181	plate_9	181	C	7	ip70S6K_EGF	MKK3-6-p	126
plate_10_177	plate_10	177	C	3	ip70S6K_EGF	MKK3-6-p	164
plate_11_177	plate_11	177	C	3	EGF	MKK3-6-p	131.5
plate_3_177	plate_3	177	C	3	ip70S6K_EGF	MKK3-6-p	186
plate_4_177	plate_4	177	C	3	iRSK_EGF	MKK3-6-p	128
plate_10_166	plate_10	166	B	4	iRSK_EGF	MKK3-6-p	114
plate_4_166	plate_4	166	B	4	EGF	MKK3-6-p	131
plate_6_166	plate_6	166	B	4	ip70S6K_EGF	MKK3-6-p	160
plate_7_166	plate_7	166	B	4	No_EGF	MKK3-6-p	144
plate_9_166	plate_9	166	B	4	ip70S6K_EGF	MKK3-6-p	147
plate_11_167	plate_11	167	B	5	iRSK_EGF	MKK3-6-p	148.5
plate_12_167	plate_12	167	B	5	EGF	MKK3-6-p	110
plate_13_167	plate_13	167	B	5	ip70S6K_EGF	MKK3-6-p	172
plate_2_167	plate_2	167	B	5	iRSK_EGF	MKK3-6-p	97.5
plate_3_167	plate_3	167	B	5	iRSK_EGF	MKK3-6-p	125
plate_4_167	plate_4	167	B	5	ip70S6K_EGF	MKK3-6-p	139
plate_6_167	plate_6	167	B	5	ip70S6K_EGF	MKK3-6-p	137
plate_7_167	plate_7	167	B	5	No_EGF	MKK3-6-p	87
plate_8_167	plate_8	167	B	5	iRSK_EGF	MKK3-6-p	136
plate_9_167	plate_9	167	B	5	No_EGF	MKK3-6-p	124
plate_12_192	plate_12	192	D	6	ip70S6K_EGF	MKK3-6-p	83
plate_13_192	plate_13	192	D	6	ip70S6K_EGF	MKK3-6-p	143
plate_2_192	plate_2	192	D	6	ip70S6K_EGF	MKK3-6-p	97.5
plate_4_192	plate_4	192	D	6	ip70S6K_EGF	MKK3-6-p	128
plate_6_192	plate_6	192	D	6	ip70S6K_EGF	MKK3-6-p	287
plate_7_192	plate_7	192	D	6	EGF	MKK3-6-p	151
plate_8_192	plate_8	192	D	6	EGF	MKK3-6-p	109
plate_9_192	plate_9	192	D	6	No_EGF	MKK3-6-p	240
plate_10_188	plate_10	188	D	2	EGF	MKK3-6-p	146
plate_2_188	plate_2	188	D	2	No_EGF	MKK3-6-p	126.5
plate_3_188	plate_3	188	D	2	ip70S6K_EGF	MKK3-6-p	157
plate_4_188	plate_4	188	D	2	ip70S6K_EGF	MKK3-6-p	143
plate_6_188	plate_6	188	D	2	iRSK_EGF	MKK3-6-p	106
plate_7_188	plate_7	188	D	2	No_EGF	MKK3-6-p	107
plate_8_188	plate_8	188	D	2	No_EGF	MKK3-6-p	166
plate_9_188	plate_9	188	D	2	ip70S6K_EGF	MKK3-6-p	149
plate_10_191	plate_10	191	D	5	ip70S6K_EGF	MKK3-6-p	118
plate_11_191	plate_11	191	D	5	No_EGF	MKK3-6-p	90.5
plate_12_191	plate_12	191	D	5	No_EGF	MKK3-6-p	109
plate_13_191	plate_13	191	D	5	iRSK_EGF	MKK3-6-p	121
plate_3_191	plate_3	191	D	5	EGF	MKK3-6-p	118
plate_4_191	plate_4	191	D	5	ip70S6K_EGF	MKK3-6-p	182
plate_8_191	plate_8	191	D	5	iRSK_EGF	MKK3-6-p	145
plate_10_189	plate_10	189	D	3	EGF	MKK3-6-p	181
plate_11_189	plate_11	189	D	3	ip70S6K_EGF	MKK3-6-p	118.5
plate_12_189	plate_12	189	D	3	No_EGF	MKK3-6-p	120
plate_13_189	plate_13	189	D	3	EGF	MKK3-6-p	118
plate_3_189	plate_3	189	D	3	ip70S6K_EGF	MKK3-6-p	87
plate_4_189	plate_4	189	D	3	EGF	MKK3-6-p	92
plate_8_189	plate_8	189	D	3	EGF	MKK3-6-p	115
plate_9_189	plate_9	189	D	3	EGF	MKK3-6-p	128
plate_10_184	plate_10	184	C	10	iRSK_EGF	MKK3-6-p	175
plate_11_184	plate_11	184	C	10	No_EGF	MKK3-6-p	97.5
plate_12_184	plate_12	184	C	10	iRSK_EGF	MKK3-6-p	99
plate_3_184	plate_3	184	C	10	ip70S6K_EGF	MKK3-6-p	133
plate_4_184	plate_4	184	C	10	No_EGF	MKK3-6-p	116
plate_6_184	plate_6	184	C	10	ip70S6K_EGF	MKK3-6-p	103
plate_8_184	plate_8	184	C	10	iRSK_EGF	MKK3-6-p	128
plate_11_170	plate_11	170	B	8	EGF	MKK3-6-p	75.5
plate_3_170	plate_3	170	B	8	iRSK_EGF	MKK3-6-p	126
plate_4_170	plate_4	170	B	8	iRSK_EGF	MKK3-6-p	128
plate_6_170	plate_6	170	B	8	iRSK_EGF	MKK3-6-p	113
plate_7_170	plate_7	170	B	8	ip70S6K_EGF	MKK3-6-p	150
plate_8_170	plate_8	170	B	8	iRSK_EGF	MKK3-6-p	95
plate_9_170	plate_9	170	B	8	ip70S6K_EGF	MKK3-6-p	113
plate_10_179	plate_10	179	C	5	No_EGF	MKK3-6-p	95
plate_13_179	plate_13	179	C	5	ip70S6K_EGF	MKK3-6-p	264
plate_3_179	plate_3	179	C	5	iRSK_EGF	MKK3-6-p	141
plate_4_179	plate_4	179	C	5	ip70S6K_EGF	MKK3-6-p	108
plate_6_179	plate_6	179	C	5	iRSK_EGF	MKK3-6-p	172
plate_7_179	plate_7	179	C	5	iRSK_EGF	MKK3-6-p	114
plate_10_153	plate_10	153	A	3	ip70S6K_EGF	MKK3-6-p	129
plate_11_153	plate_11	153	A	3	ip70S6K_EGF	MKK3-6-p	95.5
plate_13_153	plate_13	153	A	3	ip70S6K_EGF	MKK3-6-p	131
plate_2_153	plate_2	153	A	3	iRSK_EGF	MKK3-6-p	135.5
plate_4_153	plate_4	153	A	3	No_EGF	MKK3-6-p	115
plate_6_153	plate_6	153	A	3	EGF	MKK3-6-p	146
plate_7_153	plate_7	153	A	3	EGF	MKK3-6-p	240
plate_8_153	plate_8	153	A	3	EGF	MKK3-6-p	123
plate_9_153	plate_9	153	A	3	iRSK_EGF	MKK3-6-p	119
plate_12_175	plate_12	175	C	1	iRSK_EGF	MKK3-6-p	98
plate_13_175	plate_13	175	C	1	EGF	MKK3-6-p	126
plate_3_175	plate_3	175	C	1	EGF	MKK3-6-p	220
plate_4_175	plate_4	175	C	1	No_EGF	MKK3-6-p	148
plate_7_175	plate_7	175	C	1	iRSK_EGF	MKK3-6-p	91
plate_8_175	plate_8	175	C	1	No_EGF	MKK3-6-p	155
plate_10_237	plate_10	237	H	3	iRSK_EGF	MKK3-6-p	143
plate_11_237	plate_11	237	H	3	ip70S6K_EGF	MKK3-6-p	158.5
plate_12_237	plate_12	237	H	3	iRSK_EGF	MKK3-6-p	111
plate_13_237	plate_13	237	H	3	EGF	MKK3-6-p	124
plate_2_237	plate_2	237	H	3	EGF	MKK3-6-p	137.5
plate_3_237	plate_3	237	H	3	ip70S6K_EGF	MKK3-6-p	118
plate_4_237	plate_4	237	H	3	No_EGF	MKK3-6-p	123
plate_6_237	plate_6	237	H	3	iRSK_EGF	MKK3-6-p	130
plate_7_237	plate_7	237	H	3	EGF	MKK3-6-p	157
plate_8_237	plate_8	237	H	3	EGF	MKK3-6-p	159
plate_10_182	plate_10	182	C	8	ip70S6K_EGF	MKK3-6-p	141
plate_11_182	plate_11	182	C	8	ip70S6K_EGF	MKK3-6-p	147.5
plate_13_182	plate_13	182	C	8	EGF	MKK3-6-p	77
plate_2_182	plate_2	182	C	8	EGF	MKK3-6-p	115.5
plate_4_182	plate_4	182	C	8	ip70S6K_EGF	MKK3-6-p	126
plate_6_182	plate_6	182	C	8	EGF	MKK3-6-p	125
plate_7_182	plate_7	182	C	8	EGF	MKK3-6-p	118
plate_10_222	plate_10	222	F	12	iRSK_EGF	MKK3-6-p	124
plate_13_222	plate_13	222	F	12	EGF	MKK3-6-p	199
plate_2_222	plate_2	222	F	12	ip70S6K_EGF	MKK3-6-p	121.5
plate_3_222	plate_3	222	F	12	EGF	MKK3-6-p	133
plate_4_222	plate_4	222	F	12	EGF	MKK3-6-p	149
plate_6_222	plate_6	222	F	12	No_EGF	MKK3-6-p	169
plate_7_222	plate_7	222	F	12	iRSK_EGF	MKK3-6-p	127
plate_8_222	plate_8	222	F	12	EGF	MKK3-6-p	137
plate_10_221	plate_10	221	F	11	iRSK_EGF	MKK3-6-p	85
plate_11_221	plate_11	221	F	11	EGF	MKK3-6-p	116.5
plate_12_221	plate_12	221	F	11	ip70S6K_EGF	MKK3-6-p	139
plate_13_221	plate_13	221	F	11	ip70S6K_EGF	MKK3-6-p	112
plate_3_221	plate_3	221	F	11	EGF	MKK3-6-p	116
plate_4_221	plate_4	221	F	11	ip70S6K_EGF	MKK3-6-p	98
plate_10_213	plate_10	213	F	3	iRSK_EGF	MKK3-6-p	146
plate_11_213	plate_11	213	F	3	No_EGF	MKK3-6-p	131.5
plate_2_213	plate_2	213	F	3	No_EGF	MKK3-6-p	106.5
plate_3_213	plate_3	213	F	3	No_EGF	MKK3-6-p	145
plate_4_213	plate_4	213	F	3	ip70S6K_EGF	MKK3-6-p	110
plate_6_213	plate_6	213	F	3	EGF	MKK3-6-p	131
plate_7_213	plate_7	213	F	3	No_EGF	MKK3-6-p	150
plate_11_235	plate_11	235	H	1	ip70S6K_EGF	MKK3-6-p	200.5
plate_3_235	plate_3	235	H	1	ip70S6K_EGF	MKK3-6-p	217
plate_4_235	plate_4	235	H	1	No_EGF	MKK3-6-p	119
plate_7_235	plate_7	235	H	1	EGF	MKK3-6-p	120
plate_9_235	plate_9	235	H	1	ip70S6K_EGF	MKK3-6-p	129
plate_10_176	plate_10	176	C	2	EGF	MKK3-6-p	128
plate_11_176	plate_11	176	C	2	ip70S6K_EGF	MKK3-6-p	149.5
plate_13_176	plate_13	176	C	2	ip70S6K_EGF	MKK3-6-p	126
plate_2_176	plate_2	176	C	2	iRSK_EGF	MKK3-6-p	188.5
plate_4_176	plate_4	176	C	2	No_EGF	MKK3-6-p	169
plate_6_176	plate_6	176	C	2	EGF	MKK3-6-p	107
plate_7_176	plate_7	176	C	2	EGF	MKK3-6-p	127
plate_10_231	plate_10	231	G	9	iRSK_EGF	MKK3-6-p	116
plate_12_231	plate_12	231	G	9	EGF	MKK3-6-p	127
plate_2_231	plate_2	231	G	9	EGF	MKK3-6-p	116.5
plate_3_231	plate_3	231	G	9	ip70S6K_EGF	MKK3-6-p	135
plate_4_231	plate_4	231	G	9	ip70S6K_EGF	MKK3-6-p	128
plate_8_231	plate_8	231	G	9	No_EGF	MKK3-6-p	147
plate_9_231	plate_9	231	G	9	ip70S6K_EGF	MKK3-6-p	139
plate_10_205	plate_10	205	E	7	No_EGF	MKK3-6-p	90
plate_13_205	plate_13	205	E	7	EGF	MKK3-6-p	202
plate_4_205	plate_4	205	E	7	ip70S6K_EGF	MKK3-6-p	157
plate_6_205	plate_6	205	E	7	ip70S6K_EGF	MKK3-6-p	141
plate_7_205	plate_7	205	E	7	EGF	MKK3-6-p	83
plate_8_205	plate_8	205	E	7	EGF	MKK3-6-p	102
plate_13_241	plate_13	241	H	7	iRSK_EGF	MKK3-6-p	117
plate_2_241	plate_2	241	H	7	EGF	MKK3-6-p	126.5
plate_3_241	plate_3	241	H	7	ip70S6K_EGF	MKK3-6-p	310
plate_4_241	plate_4	241	H	7	ip70S6K_EGF	MKK3-6-p	141
plate_6_241	plate_6	241	H	7	iRSK_EGF	MKK3-6-p	156
plate_8_241	plate_8	241	H	7	ip70S6K_EGF	MKK3-6-p	214
plate_9_241	plate_9	241	H	7	iRSK_EGF	MKK3-6-p	138
plate_11_206	plate_11	206	E	8	ip70S6K_EGF	MKK3-6-p	148.5
plate_2_206	plate_2	206	E	8	ip70S6K_EGF	MKK3-6-p	101.5
plate_4_206	plate_4	206	E	8	EGF	MKK3-6-p	117
plate_7_206	plate_7	206	E	8	ip70S6K_EGF	MKK3-6-p	135
plate_8_206	plate_8	206	E	8	EGF	MKK3-6-p	138
plate_9_206	plate_9	206	E	8	ip70S6K_EGF	MKK3-6-p	109
plate_10_216	plate_10	216	F	6	ip70S6K_EGF	MKK3-6-p	128
plate_11_216	plate_11	216	F	6	EGF	MKK3-6-p	153.5
plate_12_216	plate_12	216	F	6	EGF	MKK3-6-p	110
plate_13_216	plate_13	216	F	6	iRSK_EGF	MKK3-6-p	123
plate_2_216	plate_2	216	F	6	iRSK_EGF	MKK3-6-p	134.5
plate_4_216	plate_4	216	F	6	EGF	MKK3-6-p	132
plate_6_216	plate_6	216	F	6	ip70S6K_EGF	MKK3-6-p	173
plate_8_216	plate_8	216	F	6	EGF	MKK3-6-p	146
plate_9_216	plate_9	216	F	6	ip70S6K_EGF	MKK3-6-p	136
plate_10_208	plate_10	208	E	10	ip70S6K_EGF	MKK3-6-p	168
plate_12_208	plate_12	208	E	10	iRSK_EGF	MKK3-6-p	102
plate_13_208	plate_13	208	E	10	ip70S6K_EGF	MKK3-6-p	166
plate_2_208	plate_2	208	E	10	ip70S6K_EGF	MKK3-6-p	154.5
plate_3_208	plate_3	208	E	10	EGF	MKK3-6-p	102
plate_4_208	plate_4	208	E	10	iRSK_EGF	MKK3-6-p	117
plate_7_208	plate_7	208	E	10	EGF	MKK3-6-p	131
plate_9_208	plate_9	208	E	10	No_EGF	MKK3-6-p	96
plate_10_165	plate_10	165	B	3	No_EGF	MKK3-6-p	118
plate_11_165	plate_11	165	B	3	No_EGF	MKK3-6-p	98.5
plate_13_165	plate_13	165	B	3	iRSK_EGF	MKK3-6-p	123
plate_2_165	plate_2	165	B	3	iRSK_EGF	MKK3-6-p	152.5
plate_3_165	plate_3	165	B	3	iRSK_EGF	MKK3-6-p	125
plate_4_165	plate_4	165	B	3	No_EGF	MKK3-6-p	146
plate_6_165	plate_6	165	B	3	iRSK_EGF	MKK3-6-p	124
plate_7_165	plate_7	165	B	3	iRSK_EGF	MKK3-6-p	124
plate_8_165	plate_8	165	B	3	No_EGF	MKK3-6-p	167
plate_9_165	plate_9	165	B	3	No_EGF	MKK3-6-p	126
plate_10_230	plate_10	230	G	8	No_EGF	MKK3-6-p	135
plate_11_230	plate_11	230	G	8	No_EGF	MKK3-6-p	122.5
plate_12_230	plate_12	230	G	8	iRSK_EGF	MKK3-6-p	254
plate_13_230	plate_13	230	G	8	EGF	MKK3-6-p	134
plate_2_230	plate_2	230	G	8	ip70S6K_EGF	MKK3-6-p	142.5
plate_3_230	plate_3	230	G	8	No_EGF	MKK3-6-p	108
plate_4_230	plate_4	230	G	8	iRSK_EGF	MKK3-6-p	142
plate_6_230	plate_6	230	G	8	EGF	MKK3-6-p	171
plate_8_230	plate_8	230	G	8	No_EGF	MKK3-6-p	118
plate_9_230	plate_9	230	G	8	iRSK_EGF	MKK3-6-p	154
