sample_id	plate_number	treatment	cluster	BMP_signalling	TGFb_signalling	TNFa_signalling	Notch_signalling	Wnt_signalling	EGF_signalling	JAK-STAT_signalling	adhesion	proliferation	differentiation
plate_10_180	plate_10	EGF	2	2.2343571064314354	4.448950992835476	4.990226357557642	2.7387607250294925	2.9100944429014315	3.7579832642577493	3.2556964444060426	7.1415347810193754	4.423640256004032	2.8198529406320416
plate_6_180	plate_6	EGF	1	4.4825873923159785	3.807187085024382	4.3550545052786775	2.1796490965684425	4.214844746196811	5.029610590163653	4.883905810570322	6.620443675740829	7.2095483486338665	1.632012264053452
plate_7_180	plate_7	EGF	3	10	4.226634781100017	4.082318010765448	3.1929722918492898	4.447850364600936	4.819484504066858	5.623196762171892	4.996160612010102	6.460284418659731	3.45444842856931
plate_9_180	plate_9	EGF	8	4.7164187526936265	2.3757975372607287	2.324482426501673	0.4678153159558964	4.202361911008713	3.1909455478385524	1.906022028779849	6.664192796932726	8.404483779455838	4.051207184041619
plate_10_204	plate_10	EGF	3	4.428851757113845	5.4818884630633296	5.758158248550133	2.836429064156778	4.180216963669112	5.652112932270169	5.5427567881751685	7.247754309884918	7.1957715298623315	3.1934451729517725
plate_12_204	plate_12	EGF	7	4.607520508466336	5.405138557884371	5.493397604638016	6.558801259519224	4.737312599183773	5.273290155745637	5.4264802125163145	5.248996085223524	4.133094727685393	4.621197537721641
plate_6_204	plate_6	EGF	8	8.02179967127906	7.121950439279537	7.677992108931239	4.50536864389326	7.0091665180911775	7.1407077743439835	4.5138753933606814	5.9892121726087035	6.5449422536548045	5.810786283226363
plate_8_204	plate_8	EGF	2	0.4135210636915982	1.3741081676973146	1.4873856961322809	2.1986082626356644	1.468242887103477	0.9126557673633694	2.3415605110980326	7.688906156526352	4.873454292065524	1.5700254257000845
plate_10_210	plate_10	EGF	4	2.9586671990162223	4.863806952148611	4.959617329847084	2.523430029460589	3.7485514109850793	5.279756740799005	4.351658392285768	7.068547701441244	3.2139739639130207	3.570931012092249
plate_11_210	plate_11	EGF	2	0.5061952547998726	1.3900250943001349	1.9020749830545598	2.193923543378084	1.4246434782838793	1.427218492043055	2.2826074489562713	8.526308679526423	6.036196960519691	0.5774391849627479
plate_12_210	plate_12	EGF	1	3.871820775105986	5.352358392868616	5.49821684680569	1.0643126001578986	2.6473378575173285	3.615387264850527	2.5376854518725995	7.91055682299639	4.726675669326918	1.0123321570722832
plate_3_210	plate_3	EGF	6	5.884023284515275	6.175845900877249	5.846645705704122	3.5962922010658653	5.054670489167331	6.917739838972307	5.2004970836800855	5.356817834511805	6.125270279325913	2.4885737085241866
plate_10_224	plate_10	EGF	6	7.380281251952762	8.254199847320534	8.741486312102056	4.473363335961041	5.6847311014178565	7.744417871247916	6.135658448244556	4.163707630655548	5.129378407682319	3.1027125592732445
plate_12_224	plate_12	EGF	4	4.466945297992153	4.394165691917051	4.565383148428739	6.194370699830204	4.449062083992951	4.276332836470472	4.310210182698616	5.327930470143681	4.007540262292685	4.171519273120133
plate_4_224	plate_4	EGF	4	4.927064955266205	5.0736660215901725	4.788153140281193	3.9934809958985813	4.450355890637857	5.148493235598666	5.311352454470889	5.563230772706074	2.9026330261921802	4.368560511772866
plate_11_228	plate_11	EGF	8	4.543836873962571	5.0727143132287065	5.184709786199379	2.877662811981312	4.501365503921512	4.532114906564964	4.461582916334472	6.853860219429474	6.370693283879614	1.0467368811324642
plate_9_228	plate_9	EGF	8	4.4331798066580665	5.027116982167541	5.340932194378495	1.5512402032590686	4.896264874303541	4.063021979383491	3.338829995309369	6.568348591279186	7.148208526115968	3.3055139396232738
plate_13_201	plate_13	EGF	8	3.953638432163139	5.190057383278075	5.645188321898966	5.897945947497874	4.873476343091637	4.102294159964855	4.510483559057695	6.499862352797878	7.303926995206002	5.7887350304558325
plate_2_201	plate_2	EGF	8	5.444684121377844	2.891753535300974	3.250495380859012	0.68047924635202806	5.943797213457209	2.663415928610226	1.316745419073315	7.2950169587638944	3.9074338884405035	3.6370381663778413
plate_4_201	plate_4	EGF	6	4.044138373607789	7.547645345135601	7.334131192326364	3.115173886452973	3.399252470170691	5.6267990131669166	6.694575793335947	6.752071189305505	6.426562766971179	4.379493078075163
plate_12_211	plate_12	EGF	3	5.111058517810495	6.685800487336549	6.525592842415607	3.8783813644154868	6.8296554091663175	6.364531153132732	6.354776803962384	6.058467320287554	6.91905341029147	3.562175697024726
plate_12_220	plate_12	EGF	6	7.47230644181249	8.562301632134227	8.29285631957999	3.6089508814903426	4.32402564617353	7.826088930942028	8.472842018894788	4.242620586220528	3.079373890625419	3.362228362860459
plate_3_220	plate_3	EGF	6	4.105019681009908	7.5605248498631505	7.486768332517474	3.290572459967235	4.430597667523907	6.36360416172697	6.0709062688868105	5.008233099730676	5.527074955252813	2.280453311938909
plate_6_220	plate_6	EGF	3	4.792136951767903	7.8651493901956115	8.157849093593175	3.465288719699269	6.7894864134289605	7.037626165943792	5.972550914780817	4.839126301735192	3.33237065847033	3.669994630418291
plate_7_220	plate_7	EGF	7	4.694058263649369	6.681699305163853	7.144124015599207	2.02836449967377	5.26337448605561	6.234051543785329	5.93221815044933	6.740470890798012	3.2893922870729093	2.95495882638327
plate_9_220	plate_9	EGF	6	6.183754181251868	6.901648285061314	6.714859508388705	3.4408205573679433	4.996606744429051	6.263268870400314	5.968700112529051	4.7693997406543875	3.1246660901355656	2.9738025711073526
plate_10_214	plate_10	EGF	4	2.572513048230716	3.9148132810801033	4.134736688222263	4.0827256170153134	2.114193932354511	3.676958701562467	3.305001063445645	6.650872602179813	4.720463884112037	2.625855842369939
plate_7_214	plate_7	EGF	3	4.068079971938873	3.7436334830265796	3.8522085906752785	1.8538637370866096	3.3511058124165634	4.657086906807838	3.890601526947042	7.07033319386486	6.328473124612617	3.202189551044385
plate_4_202	plate_4	EGF	6	6.664124298583127	5.509059568436927	5.607927180310941	3.8135981596161654	4.147581794930215	5.626547424236738	5.717925119645634	5.129688113618396	5.331912639036796	2.6829965226640313
plate_10_218	plate_10	EGF	2	0.9640650516523754	4.408448764801368	5.065686432960014	2.7006598941558613	2.361224477286808	4.769344064124875	4.767678450959788	6.81565015608268	3.9493513409514076	1.4154462009363722
plate_2_218	plate_2	EGF	2	2.9186323864127535	4.0882495523935205	3.765541607938365	3.2110866053542546	2.5214283858532722	3.773870653189022	4.322088388422565	6.6439224854774315	4.556567531794231	3.3465786009021397
plate_7_218	plate_7	EGF	5	3.6278990930375925	4.26255877523411	4.9756566071704125	2.885533323229116	5.178866314665314	6.107327470970938	6.444823526430872	5.317867666771131	3.9674073125106717	0.7077464840261041
plate_12_244	plate_12	EGF	8	7.813449254895008	1.628425007459005	0.9613786503268934	3.4138182302515823	4.797752376549475	3.060926511560008	2.1366740419699135	5.383458917110877	7.975526176429738	5.8671484796459445
plate_8_244	plate_8	EGF	6	6.573573117987413	7.0487813797935	6.46351452911712	5.583079288474634	6.315169524490452	6.837019968133584	7.401843121709263	3.9441386629472075	5.9902997271482805	3.5063714783015993
plate_9_244	plate_9	EGF	8	4.930700248809954	5.088255725905952	4.534489683329621	5.781600200495637	6.565323571735733	5.1897248058473275	5.977087272888256	4.425321297708166	5.057900465391	5.546797098841877
plate_10_194	plate_10	EGF	4	5.351354460322765	6.443243899010087	7.2240623116035065	3.220624660177083	4.26167991176789	6.474785290210978	5.545063646901145	6.083637003978303	3.022269592135412	2.7935986267008506
plate_13_227	plate_13	EGF	7	5.84646549665009	7.201780956193154	7.2339043237439284	4.021457573939425	4.177278554096923	7.180818828010137	7.688390414191955	3.170563778055839	4.772497892488954	4.184681507742135
plate_9_227	plate_9	EGF	5	3.4214888472604694	4.272846517839163	4.8880957420923306	4.889745959993206	2.416168006342277	3.2739447479597406	3.080396876862239	6.857020464142787	4.4780679879113965	1.38366165318866
plate_12_200	plate_12	EGF	3	4.877202070167409	5.352448958976174	5.40647233941002	2.358789387623683	3.381753378613518	4.326803951143765	3.7793162204267916	6.745350441781612	6.6582376840796	2.006277596932114
plate_4_200	plate_4	EGF	2	2.7284515768256163	4.746983162035675	6.080922163551628	2.294436065330259	2.471532012922042	4.97367487906331	2.6416517793247585	7.552425403713721	6.150467752733176	1.8494365059448135
plate_7_200	plate_7	EGF	3	4.029072452258342	7.071908819571828	7.116308261431051	2.493196310693362	4.35570204860526	6.332672416145258	6.203042560141025	4.76028408749504	8.581582922624598	2.504034452945497
plate_11_163	plate_11	EGF	6	7.011780927737737	5.805942775655418	5.56496511875057	3.1095483696109776	3.3884389301105795	5.898445883549146	4.411211399372237	6.519231552694778	6.657626837405827	1.916181747268027
plate_12_163	plate_12	EGF	7	4.832200637429132	5.934483817593029	6.591186183082619	2.7465827237686953	4.774194514962472	5.478130599022163	4.678939482089314	6.269234179528514	2.994527375992538	2.6053596785169737
plate_6_163	plate_6	EGF	5	4.590218828748523	5.121451914220084	5.336386970537939	3.04527783885201	4.774140986643861	4.91248828562341	4.947714314140466	5.721817968859729	4.188280532030039	1.1372709362529347
plate_9_163	plate_9	EGF	2	3.5960112989964372	3.013301759504832	2.9599523029661	1.1419030026190604	2.0615009882523374	2.489698429515526	2.0337193650225296	7.922249202908821	5.468532866767324	2.026945669543629
plate_10_217	plate_10	EGF	8	8.459159271263436	4.491998428324147	5.033942452434218	1.8419175815784181	5.510645844825336	4.626589344636759	1.768313750448004	7.123728435443858	6.258964447885113	4.089747725191203
